EDC3_gas_a (yr),CO2 (ppmv),Gasage (yr BP) ,CO2 (ppmv),sigma mean CO2 (ppmv),bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta,celsius,Bag,ztop,Age,Deuterium,Temperature,bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta,Year,Month,Median montly series,Date,EDC1999 depth,gas age (edc3_gas_a),CH4 mean,1 s uncertainty,"Bern, Grenoble"
684419.0,219.4,54387.125000000015,217.95673832028174,1.8373349577266482,896,492.25,19731.97,19622.2,-442.5,209.0,1.239706,-64.14999999999998,896.0,492.25,19093.1367,-442.5,-9.54,896,492.25,19731.97,19622.2,-442.5,209.0,1.239706,1785.0,8.0,196.5,1785-08-01,1845.27,146433.0,410.0,10.0,g
684949.0,219.5,54694.61249999999,213.88701388029443,1.1375358885809406,897,492.8,19782.12,19664.8,-441.3,209.2,1.267203,-63.94999999999999,897.0,492.8,19139.2227,-441.3,-9.34,897,492.8,19782.12,19664.8,-441.3,209.2,1.267203,1785.0,9.0,126.2,1785-09-01,1848.49,147048.0,421.0,10.0,b
685217.0,219.7,55014.48765000002,216.8579026931373,0.6129710484895246,898,493.35,19831.18,19707.4,-432.0,210.7,1.302687,-62.44999999999999,898.0,493.35,19184.8809,-432.0,-7.81,898,493.35,19831.18,19707.4,-432.0,210.7,1.302687,1785.0,10.0,123.5,1785-10-01,1850.77,147509.0,423.0,10.0,g
685716.0,223.5,55293.459149999995,208.19350573591464,0.7156257494959056,899,493.9,19878.93,19748.43333,-442.6,209.0,1.270624,-64.14999999999998,899.0,493.9,19225.7441,-442.6,-9.55,899,493.9,19878.93,19748.43333,-442.6,209.0,1.270624,1785.0,11.0,102.8,1785-11-01,1853.52,148034.0,471.0,10.0,b
685980.0,224.4,55553.13,214.7766439566713,0.5454852994420472,900,494.45,19927.88,19789.46667,-438.7,209.6,1.231271,-63.54999999999998,900.0,494.45,19271.8945,-438.7,-8.91,900,494.45,19927.88,19789.46667,-438.7,209.6,1.231271,1785.0,12.0,68.5,1785-12-01,1856.3,148582.0,428.0,10.0,g
686425.0,224.3,55909.53739999998,210.2748744860088,1.2344137510178999,901,495.0,19978.42,19830.5,-445.1,208.6,1.199981,-64.54999999999998,901.0,495.0,19317.1797,-445.1,-9.96,901,495.0,19978.42,19830.5,-445.1,208.6,1.199981,1786.0,1.0,90.1,1786-01-01,1859.49,149190.0,433.0,10.0,b
686726.0,227.3,56237.12940000001,207.67411308560085,0.8119068846984854,902,495.55,20030.29,19874.1,-440.2,209.4,1.211258,-63.74999999999997,902.0,495.55,19364.7051,-440.2,-9.16,902,495.55,20030.29,19874.1,-440.2,209.4,1.211258,1786.0,2.0,32.0,1786-02-01,1861.77,149636.0,441.0,10.0,g
687227.0,228.7,56503.58249999998,212.4366913146648,0.6749285964465614,903,496.1,20081.68,19917.7,-443.8,208.8,1.195381,-64.34999999999997,903.0,496.1,19411.0977,-443.8,-9.75,903,496.1,20081.68,19917.7,-443.8,208.8,1.195381,1786.0,3.0,35.8,1786-03-01,1864.52,150126.0,404.0,10.0,b
687470.0,228.8,57210.94264999999,215.69652704379405,0.6265091105747927,904,496.65,20133.78,19961.3,-443.0,208.9,1.176779,-64.24999999999997,904.0,496.65,19458.4141,-443.0,-9.62,904,496.65,20133.78,19961.3,-443.0,208.9,1.176779,1786.0,4.0,25.2,1786-04-01,1867.32,150648.0,400.0,10.0,g
687949.0,232.3,57476.264999999985,217.37632438255054,2.4873052553953374,905,497.2,20186.7,20005.6,-446.5,208.3,1.162709,-64.84999999999997,905.0,497.2,19506.418,-446.5,-10.19,905,497.2,20186.7,20005.6,-446.5,208.3,1.162709,1786.0,5.0,83.3,1786-05-01,1870.02,151183.0,432.0,10.0,g
688195.0,233.0,57843.72470000001,223.71829246142204,0.490766644067691,906,497.75,20240.29,20049.9,-441.5,209.1,1.178565,-64.04999999999998,906.0,497.75,19555.1719,-441.5,-9.37,906,497.75,20240.29,20049.9,-441.5,209.1,1.178565,1786.0,6.0,70.7,1786-06-01,1872.82,151715.0,422.0,10.0,g
688652.0,235.8,58217.01230000002,224.35339767076476,0.8005830542803068,907,498.3,20293.16,20094.2,-446.5,208.3,1.155458,-64.84999999999997,907.0,498.3,19602.9258,-446.5,-10.19,907,498.3,20293.16,20094.2,-446.5,208.3,1.155458,1786.0,7.0,63.9,1786-07-01,1875.99,152361.0,426.0,10.0,b
688881.0,234.9,58433.319999999985,223.14855036746204,1.2246646335694424,908,498.85,20347.11,20137.53333,-444.9,208.6,1.17584,-64.54999999999998,908.0,498.85,19652.002,-444.9,-9.93,908,498.85,20347.11,20137.53333,-444.9,208.6,1.17584,1786.0,8.0,130.7,1786-08-01,1878.27,152781.0,413.0,10.0,g
689304.0,235.8,59105.06914999999,231.29357613421678,0.14731669566522526,909,499.4,20400.13,20180.86667,-438.9,209.6,1.240251,-63.54999999999998,909.0,499.4,19700.2168,-438.9,-8.94,909,499.4,20400.13,20180.86667,-438.9,209.6,1.240251,1786.0,9.0,176.3,1786-09-01,1881.03,153338.0,402.0,10.0,b
689603.0,239.9,59380.40500000001,226.35329184425117,1.3718923811450099,910,499.95,20450.41,20224.2,-438.3,209.7,1.282744,-63.44999999999999,910.0,499.95,19745.5742,-438.3,-8.84,910,499.95,20450.41,20224.2,-438.3,209.7,1.282744,1786.0,10.0,73.6,1786-10-01,1883.77,153922.0,403.0,10.0,g
690057.0,235.6,59733.46935,223.45481611599993,0.6960136714703895,911,500.5,20499.04,20265.0,-436.4,210.0,1.28226,-63.14999999999998,911.0,500.5,19789.5312,-436.4,-8.53,911,500.5,20499.04,20265.0,-436.4,210.0,1.28226,1786.0,11.0,83.3,1786-11-01,1886.52,154465.0,393.0,10.0,b
690294.0,234.8,60109.88306666667,216.66068075629482,0.8375778350612826,912,501.05,20547.7,20305.8,-442.4,209.0,1.20205,-64.14999999999998,912.0,501.05,19833.9238,-442.4,-9.51,912,501.05,20547.7,20305.8,-442.4,209.0,1.20205,1786.0,12.0,103.6,1786-12-01,1889.27,155022.0,385.0,10.0,g
690771.0,240.0,60373.05923333333,212.87091028761074,0.709019391700449,913,501.6,20599.62,20346.6,-448.0,208.1,1.13121,-65.04999999999998,913.0,501.6,19880.9395,-448.0,-10.43,913,501.6,20599.62,20346.6,-448.0,208.1,1.13121,1787.0,1.0,25.8,1787-01-01,1892.02,155565.0,407.0,10.0,b
690999.0,234.0,60516.6315,217.25313232793502,0.6007977348797495,914,502.15,20654.81,20390.03333,-444.2,208.7,1.163345,-64.44999999999999,914.0,502.15,19930.5176,-444.2,-9.81,914,502.15,20654.81,20390.03333,-444.2,208.7,1.163345,1787.0,2.0,73.9,1787-02-01,1894.77,156158.0,399.0,10.0,g
691432.0,235.6,60817.61723333333,213.77895408048403,1.3839432095256932,915,502.7,20708.48,20433.46667,-441.7,209.1,1.210606,-64.04999999999998,915.0,502.7,19979.2168,-441.7,-9.4,915,502.7,20708.48,20433.46667,-441.7,209.1,1.210606,1787.0,3.0,82.9,1787-03-01,1897.52,156783.0,422.0,11.3,g
691672.0,236.6,61060.877466666665,207.954258455404,1.2594333599101175,916,503.25,20760.07,20476.9,-439.5,209.5,1.232567,-63.64999999999998,916.0,503.25,20025.9492,-439.5,-9.04,916,503.25,20760.07,20476.9,-439.5,209.5,1.232567,1787.0,4.0,43.7,1787-04-01,1900.32,157431.0,400.0,10.0,g
692057.0,235.5,61234.84403333334,210.56770709704924,1.0101836633050179,917,503.8,20810.76,20517.8,-442.1,209.1,1.229455,-64.04999999999998,917.0,503.8,20071.9766,-442.1,-9.46,917,503.8,20810.76,20517.8,-442.1,209.1,1.229455,1787.0,5.0,51.5,1787-05-01,1903.02,157997.0,410.0,10.0,b
692338.0,235.9,61554.1108,210.90340290966515,0.7008887042887728,918,504.35,20861.58,20558.7,-437.5,209.8,1.250456,-63.349999999999966,918.0,504.35,20117.7188,-437.5,-8.71,918,504.35,20861.58,20558.7,-437.5,209.8,1.250456,1787.0,6.0,69.4,1787-06-01,1905.77,158520.0,407.0,10.0,g
692765.0,232.9,61900.7233,206.3768851547348,1.1971417450755473,919,504.9,20911.56,20599.6,-444.1,208.7,1.196401,-64.44999999999999,919.0,504.9,20163.3516,-444.1,-9.79,919,504.9,20911.56,20599.6,-444.1,208.7,1.196401,1787.0,7.0,171.3,1787-07-01,1908.52,158998.0,440.0,10.0,b
692990.0,234.8,62552.00602222222,202.5567478249938,0.945068176947245,920,505.45,20963.82,20641.43333,-440.6,209.3,1.213904,-63.849999999999966,920.0,505.45,20210.3184,-440.6,-9.22,920,505.45,20963.82,20641.43333,-440.6,209.3,1.213904,1787.0,8.0,105.3,1787-08-01,1911.27,159476.0,407.0,10.0,g
693433.0,234.1,62774.57333333335,202.7086782342372,2.335114615637047,921,506.0,21015.33,20683.26667,-442.5,209.0,1.197403,-64.14999999999998,921.0,506.0,20257.0957,-442.5,-9.53,921,506.0,21015.33,20683.26667,-442.5,209.0,1.197403,1787.0,9.0,52.6,1787-09-01,1914.02,160008.0,415.0,10.0,b
693639.0,234.1,62960.89566666668,200.14813320360096,0.6469126275966279,922,506.55,21067.57,20725.1,-443.5,208.8,1.179096,-64.34999999999997,922.0,506.55,20304.3652,-443.5,-9.69,922,506.55,21067.57,20725.1,-443.5,208.8,1.179096,1787.0,10.0,211.6,1787-10-01,1916.77,160611.0,410.0,10.0,g
694068.0,235.4,63555.792666666675,197.40343593339372,1.220084715487215,923,507.1,21120.63,20768.3,-443.7,208.8,1.165265,-64.34999999999997,923.0,507.1,20352.4238,-443.7,-9.72,923,507.1,21120.63,20768.3,-443.7,208.8,1.165265,1787.0,11.0,108.6,1787-11-01,1919.98,161339.0,424.0,10.0,b
694300.0,234.4,63896.87993333334,197.24236643525396,0.7811382073070093,924,507.65,21174.34,20811.5,-446.5,208.3,1.156818,-64.84999999999997,924.0,507.65,20401.0352,-446.5,-10.18,924,507.65,21174.34,20811.5,-446.5,208.3,1.156818,1787.0,12.0,123.2,1787-12-01,1922.27,161790.0,413.0,10.0,g
694672.0,235.8,64113.77896666667,199.7280299125443,1.3110146840822285,925,508.2,21228.45,20854.7,-438.8,209.6,1.235103,-63.54999999999998,925.0,508.2,20450.209,-438.8,-8.92,925,508.2,21228.45,20854.7,-438.8,209.6,1.235103,1788.0,1.0,67.6,1788-01-01,1925.02,162321.0,442.0,10.0,g
694941.0,236.9,64657.29413333334,203.69546669849038,0.5062972981758816,926,508.75,21279.14,20895.1,-438.3,209.7,1.261364,-63.44999999999999,926.0,508.75,20495.9707,-438.3,-8.83,926,508.75,21279.14,20895.1,-438.3,209.7,1.261364,1788.0,2.0,64.1,1788-02-01,1927.77,162846.0,411.0,10.0,g
695383.0,236.7,64867.4226,201.67027938028278,1.1874563560641034,927,509.3,21328.79,20935.5,-441.2,209.2,1.221905,-63.94999999999999,927.0,509.3,20540.707,-441.2,-9.31,927,509.3,21328.79,20935.5,-441.2,209.2,1.221905,1788.0,3.0,57.2,1788-03-01,1930.52,163365.0,417.0,10.0,b
695618.0,237.6,65046.72066666667,199.17080568979725,0.6587740542098689,928,509.85,21380.06,20975.9,-442.3,209.0,1.196593,-64.14999999999998,928.0,509.85,20587.1621,-442.3,-9.49,928,509.85,21380.06,20975.9,-442.3,209.0,1.196593,1788.0,4.0,51.6,1788-04-01,1933.32,163974.0,393.0,10.0,g
696062.0,234.6,65546.44649999999,208.9757824141881,3.3382138526070633,929,510.4,21432.43,21018.23333,-443.3,208.9,1.180176,-64.24999999999997,929.0,510.4,20634.5605,-443.3,-9.65,929,510.4,21432.43,21018.23333,-443.3,208.9,1.180176,1788.0,5.0,36.9,1788-05-01,1936.03,164549.0,384.0,10.0,b
696287.0,234.8,65764.51269999999,198.17360428453378,0.7423763436748283,930,510.95,21485.53,21060.56667,-443.2,208.9,1.187872,-64.24999999999997,930.0,510.95,20682.7129,-443.2,-9.64,930,510.95,21485.53,21060.56667,-443.2,208.9,1.187872,1788.0,6.0,44.6,1788-06-01,1938.77,165148.0,424.0,10.0,g
696717.0,235.4,65937.23266666668,200.59108353507256,1.4596360005568931,931,511.5,21538.3,21102.9,-439.5,209.5,1.232915,-63.64999999999998,931.0,511.5,20730.7422,-439.5,-9.03,931,511.5,21538.3,21102.9,-439.5,209.5,1.232915,1788.0,7.0,115.7,1788-07-01,1941.52,165733.0,433.0,10.0,b
696963.0,232.9,66439.3055,204.3859977224767,2.8744808900052328,932,512.05,21589.17,21144.03333,-441.5,209.2,1.213038,-63.94999999999999,932.0,512.05,20776.4121,-441.5,-9.36,932,512.05,21589.17,21144.03333,-441.5,209.2,1.213038,1788.0,8.0,68.3,1788-08-01,1944.27,166310.0,449.0,10.0,g
697331.0,232.4,66959.71066666667,207.20522458616006,1.6867769716178052,933,512.6,21640.87,21185.16667,-441.8,209.1,1.20382,-64.04999999999998,933.0,512.6,20823.2305,-441.8,-9.41,933,512.6,21640.87,21185.16667,-441.8,209.1,1.20382,1788.0,9.0,77.4,1788-09-01,1947.02,166907.0,479.0,10.0,b
697660.0,232.2,67314.5875,201.14189964947187,2.002321175210418,934,513.15,21692.99,21226.3,-442.2,209.0,1.197273,-64.14999999999998,934.0,513.15,20870.3926,-442.2,-9.47,934,513.15,21692.99,21226.3,-442.2,209.0,1.197273,1788.0,10.0,53.0,1788-10-01,1949.77,167490.0,495.0,10.0,g
698120.0,231.0,67729.6785,203.758804582249,1.0599860055072454,935,513.7,21745.4,21269.06667,-441.7,209.1,1.196963,-64.04999999999998,935.0,513.7,20917.7539,-441.7,-9.39,935,513.7,21745.4,21269.06667,-441.7,209.1,1.196963,1788.0,11.0,42.5,1788-11-01,1952.52,168011.0,496.0,10.0,g
698386.0,228.0,68146.18849999999,200.17043811242027,1.6175015368730532,936,514.25,21797.84,21311.83333,-446.3,208.4,1.141346,-64.74999999999997,936.0,514.25,20965.4648,-446.3,-10.14,936,514.25,21797.84,21311.83333,-446.3,208.4,1.141346,1788.0,12.0,18.1,1788-12-01,1955.27,168492.0,445.0,10.0,g
698880.0,226.4,68619.99346666667,203.42547248921588,0.5692673058598249,937,514.8,21852.85,21354.6,-440.9,209.3,1.203458,-63.849999999999966,937.0,514.8,21014.8594,-440.9,-9.25,937,514.8,21852.85,21354.6,-440.9,209.3,1.203458,1789.0,1.0,87.6,1789-01-01,1958.02,169001.0,478.0,10.0,b
699102.0,227.7,69081.5285,205.42035908699594,0.8930644015592242,938,515.35,21905.04,21396.23333,-442.5,209.0,1.202275,-64.14999999999998,938.0,515.35,21062.2578,-442.5,-9.52,938,515.35,21905.04,21396.23333,-442.5,209.0,1.202275,1789.0,2.0,114.4,1789-02-01,1960.77,169553.0,442.0,10.0,g
699633.0,227.6,69592.01713333334,211.2583877926514,1.1272728187156154,939,515.9,21957.29,21437.86667,-437.8,209.8,1.263909,-63.349999999999966,939.0,515.9,21109.1543,-437.8,-8.74,939,515.9,21957.29,21437.86667,-437.8,209.8,1.263909,1789.0,3.0,29.2,1789-03-01,1963.53,170163.0,448.0,10.0,b
699909.0,226.0,70052.1648,215.55081317503786,1.775314860630425,940,516.45,22007.0,21479.5,-439.7,209.5,1.238911,-63.64999999999998,940.0,516.45,21154.6133,-439.7,-9.06,940,516.45,22007.0,21479.5,-439.7,209.5,1.238911,1789.0,4.0,71.8,1789-04-01,1966.27,170766.0,484.0,10.0,g
700389.0,228.7,70427.26266666668,220.32661122546068,0.5476438842363787,941,517.0,22057.73,21523.06667,-445.6,208.5,1.138228,-64.64999999999998,941.0,517.0,21201.1387,-445.6,-10.02,941,517.0,22057.73,21523.06667,-445.6,208.5,1.138228,1789.0,5.0,96.1,1789-05-01,1969.02,171347.0,480.0,10.0,b
700744.0,227.6,70928.87216666664,225.17215906542418,1.3788961042233665,942,517.55,22112.96,21566.63333,-445.7,208.5,1.142434,-64.64999999999998,942.0,517.55,21250.2695,-445.7,-10.04,942,517.55,22112.96,21566.63333,-445.7,208.5,1.142434,1789.0,6.0,137.5,1789-06-01,1974.52,172430.0,433.0,10.0,b
701242.0,228.2,71279.16903333334,235.01577011604033,1.2390352850820374,943,518.1,22168.0,21610.2,-440.6,209.3,1.2195,-63.849999999999966,943.0,518.1,21299.6152,-440.6,-9.2,943,518.1,22168.0,21610.2,-440.6,209.3,1.2195,1789.0,7.0,144.8,1789-07-01,1977.78,173139.0,456.0,10.0,g
701606.0,228.8,71693.65023333335,237.5634446299485,0.7545232842425287,944,518.65,22219.58,21651.0,-436.9,209.9,1.287082,-63.24999999999997,944.0,518.65,21346.3184,-436.9,-8.59,944,518.65,22219.58,21651.0,-436.9,209.9,1.287082,1789.0,8.0,28.0,1789-08-01,1980.02,173633.0,427.0,10.0,g
702158.0,229.3,72092.81486666668,239.45635365708617,0.8837431869705584,945,519.2,22268.46,21691.8,-432.8,210.6,1.34541,-62.54999999999998,945.0,519.2,21390.1914,-432.8,-7.92,945,519.2,22268.46,21691.8,-432.8,210.6,1.34541,1789.0,9.0,110.8,1789-09-01,1982.77,174186.0,457.0,10.0,g
702381.0,230.3,72490.14999999998,232.79086554237838,0.9362796900036766,946,519.75,22315.23,21732.6,-446.1,208.4,1.146867,-64.74999999999997,946.0,519.75,21434.5781,-446.1,-10.1,946,519.75,22315.23,21732.6,-446.1,208.4,1.146867,1789.0,10.0,154.6,1789-10-01,1985.52,174739.0,471.0,10.0,b
702988.0,232.4,72866.04366666666,232.33476105332247,0.9669352322296013,947,520.3,22370.11,21776.26667,-443.7,208.8,1.167115,-64.34999999999997,947.0,520.3,21482.3066,-443.7,-9.71,947,520.3,22370.11,21776.26667,-443.7,208.8,1.167115,1789.0,11.0,97.4,1789-11-01,1988.27,175341.0,466.0,10.0,g
703384.0,232.8,73219.31633333334,230.89095840633553,2.0903064188268137,948,520.85,22424.06,21819.93333,-438.8,209.6,1.247411,-63.54999999999998,948.0,520.85,21530.7148,-438.8,-8.9,948,520.85,22424.06,21819.93333,-438.8,209.6,1.247411,1789.0,12.0,144.8,1789-12-01,1991.02,176029.0,499.0,10.0,b
703934.0,231.2,73750.95566666668,232.73507960739272,0.9352211498299682,949,521.4,22474.54,21863.6,-443.3,208.9,1.176459,-64.24999999999997,949.0,521.4,21577.6777,-443.3,-9.64,949,521.4,22474.54,21863.6,-443.3,208.9,1.176459,1790.0,1.0,98.2,1790-01-01,1993.77,176674.0,547.0,10.0,g
704211.0,231.2,74221.48233333335,231.3339802376306,0.7002675660137408,950,521.95,22528.09,21908.96667,-446.2,208.4,1.126393,-64.74999999999997,950.0,521.95,21625.9883,-446.2,-10.12,950,521.95,22528.09,21908.96667,-446.2,208.4,1.126393,1790.0,2.0,33.8,1790-02-01,1996.52,177251.0,550.0,10.0,b
704973.0,233.9,74525.645,241.2403946279206,0.9823388858331388,951,522.5,22584.03,21954.33333,-442.9,208.9,1.181356,-64.24999999999997,951.0,522.5,21675.7695,-442.9,-9.57,951,522.5,22584.03,21954.33333,-442.9,208.9,1.181356,1790.0,3.0,22.2,1790-03-01,1999.27,177778.0,542.0,11.0,g
705410.0,228.5,75067.95149999997,243.27000593612678,1.6234082934671858,952,523.05,22637.38,21999.7,-439.2,209.5,1.246525,-63.64999999999998,952.0,523.05,21724.0586,-439.2,-8.96,952,523.05,22637.38,21999.7,-439.2,209.5,1.246525,1790.0,4.0,37.0,1790-04-01,2002.47,178421.0,479.0,10.0,b
706141.0,228.6,75545.13366666668,249.52367746086176,0.739188557197642,953,523.6,22687.95,22042.13333,-437.7,209.8,1.277948,-63.349999999999966,953.0,523.6,21770.1602,-437.7,-8.72,953,523.6,22687.95,22042.13333,-437.7,209.8,1.277948,1790.0,5.0,78.1,1790-05-01,2004.77,178919.0,483.0,10.0,g
706409.0,228.1,75850.65049999999,249.93957236494836,0.6312608341102495,954,524.15,22737.29,22084.56667,-436.2,210.0,1.284772,-63.14999999999998,954.0,524.15,21814.9258,-436.2,-8.47,954,524.15,22737.29,22084.56667,-436.2,210.0,1.284772,1790.0,6.0,98.2,1790-06-01,2007.52,179577.0,452.0,10.0,g
709680.0,219.7,76247.47216666667,239.34140543854346,1.1246540641246754,955,524.7,22786.38,22127.0,-442.0,209.1,1.215141,-64.04999999999998,955.0,524.7,21859.1855,-442.0,-9.42,955,524.7,22786.38,22127.0,-442.0,209.1,1.215141,1790.0,7.0,133.1,1790-07-01,2010.27,180220.0,490.0,10.0,g
710237.0,220.2,76696.73599999998,238.01317290414426,1.980602707725798,956,525.25,22838.3,22172.16667,-440.3,209.4,1.213204,-63.74999999999997,956.0,525.25,21906.5254,-440.3,-9.14,956,525.25,22838.3,22172.16667,-440.3,209.4,1.213204,1790.0,8.0,99.3,1790-08-01,2013.51,181019.0,496.0,10.0,b
711104.0,218.9,77056.4805,231.68344444807624,1.5425260726863828,957,525.8,22890.31,22217.33333,-443.1,208.9,1.18652,-64.24999999999997,957.0,525.8,21953.1992,-443.1,-9.6,957,525.8,22890.31,22217.33333,-443.1,208.9,1.18652,1790.0,9.0,106.7,1790-09-01,2015.77,181564.0,496.0,10.0,g
711421.0,218.7,77615.91499999998,224.91795384960736,1.2971109768474158,958,526.35,22943.51,22262.5,-442.2,209.1,1.183707,-64.04999999999998,958.0,526.35,22001.8184,-442.2,-9.45,958,526.35,22943.51,22262.5,-442.2,209.1,1.183707,1790.0,10.0,72.9,1790-10-01,2018.52,182273.0,528.0,10.0,b
712833.0,218.5,78080.753,226.64717080896844,0.8409856276132861,959,526.9,22996.85,22309.43333,-444.4,208.7,1.156063,-64.44999999999999,959.0,526.9,22049.8418,-444.4,-9.82,959,526.9,22996.85,22309.43333,-444.4,208.7,1.156063,1790.0,11.0,105.6,1790-11-01,2021.27,182915.0,530.0,10.0,g
713843.0,222.3,78507.94999999998,224.1427524434798,0.6475957884285086,960,527.45,23051.48,22356.36667,-445.4,208.5,1.139913,-64.64999999999998,960.0,527.45,22099.4609,-445.4,-9.98,960,527.45,23051.48,22356.36667,-445.4,208.5,1.139913,1790.0,12.0,171.1,1790-12-01,2024.51,183716.0,532.0,10.0,b
714288.0,221.7,78969.54013333334,227.2993454606292,0.5594774056151716,961,528.0,23106.9,22403.3,-443.5,208.8,1.171756,-64.34999999999997,961.0,528.0,22149.8496,-443.5,-9.67,961,528.0,23106.9,22403.3,-443.5,208.8,1.171756,1791.0,1.0,150.1,1791-01-01,2026.77,184208.0,514.0,10.0,g
715180.0,217.7,79410.36299999998,229.25533496544978,1.3440056547131476,962,528.55,23160.82,22449.1,-438.3,209.7,1.241381,-63.44999999999999,962.0,528.55,22198.8359,-438.3,-8.81,962,528.55,23160.82,22449.1,-438.3,209.7,1.241381,1791.0,2.0,91.2,1791-02-01,2029.52,184855.0,476.0,10.0,b
715750.0,222.1,79877.75800000002,234.74268285165846,0.7243919054640138,963,529.1,23211.74,22494.9,-445.8,208.5,1.142212,-64.64999999999998,963.0,529.1,22244.4902,-445.8,-10.04,963,529.1,23211.74,22494.9,-445.8,208.5,1.142212,1791.0,3.0,45.6,1791-03-01,2032.27,185543.0,459.0,10.0,g
716704.0,208.1,80330.36249999997,230.60058478694174,0.6188836081658208,964,529.65,23267.09,22540.7,-445.0,208.6,1.143873,-64.54999999999998,964.0,529.65,22295.082,-445.0,-9.91,964,529.65,23267.09,22540.7,-445.0,208.6,1.143873,1791.0,4.0,89.0,1791-04-01,2035.02,186206.0,447.0,10.0,g
717065.0,205.0,80721.78550000001,233.92301778529907,1.4557639895311743,965,530.2,23322.37,22584.96667,-435.6,210.1,1.303235,-63.04999999999998,965.0,530.2,22345.2188,-435.6,-8.36,965,530.2,23322.37,22584.96667,-435.6,210.1,1.303235,1791.0,5.0,60.1,1791-05-01,2038.23,186912.0,437.0,10.0,g
718064.0,192.9,81206.94249999998,230.32953997112173,0.7956939133508402,966,530.75,23370.9,22629.23333,-440.3,209.4,1.230395,-63.74999999999997,966.0,530.75,22389.1641,-440.3,-9.14,966,530.75,23370.9,22629.23333,-440.3,209.4,1.230395,1791.0,6.0,32.3,1791-06-01,2040.52,187416.0,446.0,10.0,b
718779.0,184.3,81711.43100000001,234.13416436720672,1.1690031548929674,967,531.3,23422.32,22673.5,-442.0,209.1,1.207393,-64.04999999999998,967.0,531.3,22435.8457,-442.0,-9.41,967,531.3,23422.32,22673.5,-442.0,209.1,1.207393,1791.0,7.0,107.9,1791-07-01,2043.3,187931.0,462.0,10.0,g
719794.0,187.8,82068.79049999997,238.88896579028287,0.9379588522496312,968,531.85,23474.73,22717.96667,-437.9,209.8,1.252216,-63.349999999999966,968.0,531.85,22483.2734,-437.9,-8.74,968,531.85,23474.73,22717.96667,-437.9,209.8,1.252216,1791.0,8.0,121.2,1791-08-01,2046.02,188497.0,425.0,10.0,b
720337.0,195.2,82526.7192,240.87295493897983,1.6390087862534692,969,532.4,23525.28,22762.43333,-440.8,209.3,1.211664,-63.849999999999966,969.0,532.4,22529.3027,-440.8,-9.22,969,532.4,23525.28,22762.43333,-440.8,209.3,1.211664,1791.0,9.0,46.7,1791-09-01,2048.77,189023.0,423.0,10.0,g
721318.0,206.3,82988.26099999998,246.32246412221588,0.6979685218656663,970,532.95,23577.54,22806.9,-445.1,208.6,1.165596,-64.54999999999998,970.0,532.95,22576.7812,-445.1,-9.92,970,532.95,23577.54,22806.9,-445.1,208.6,1.165596,1791.0,10.0,106.8,1791-10-01,2051.52,189601.0,432.0,10.0,b
722039.0,211.3,83554.11216666667,247.1003682352176,0.9963628866853147,971,533.5,23631.87,22853.26667,-439.5,209.5,1.208896,-63.64999999999998,971.0,533.5,22625.6934,-439.5,-9.0,971,533.5,23631.87,22853.26667,-439.5,209.5,1.208896,1791.0,11.0,140.1,1791-11-01,2054.27,190259.0,470.0,10.0,g
723133.0,213.4,83940.89999999997,250.78745315401204,0.7955495338655367,972,534.05,23684.28,22899.63333,-445.5,208.5,1.155722,-64.64999999999998,972.0,534.05,22673.793,-445.5,-9.98,972,534.05,23684.28,22899.63333,-445.5,208.5,1.155722,1791.0,12.0,121.2,1791-12-01,2057.54,191070.0,471.0,10.0,b
723464.0,213.2,84357.43850000002,243.16072770547603,0.7588685397294654,973,534.6,23739.11,22946.0,-441.7,209.1,1.188477,-64.04999999999998,973.0,534.6,22723.0176,-441.7,-9.36,973,534.6,23739.11,22946.0,-441.7,209.1,1.188477,1792.0,1.0,87.6,1792-01-01,2059.82,191602.0,496.0,10.0,g
724445.0,210.3,84936.76899999997,238.42310352799862,1.098171452929049,974,535.15,23792.44,22992.7,-443.3,208.9,1.177816,-64.24999999999997,974.0,535.15,22771.8242,-443.3,-9.62,974,535.15,23792.44,22992.7,-443.3,208.9,1.177816,1792.0,2.0,86.3,1792-02-01,2062.52,192100.0,512.0,10.0,g
725059.0,206.3,85367.46933333334,234.68610329976863,0.6026558497435035,975,535.7,23846.27,23039.4,-441.9,209.1,1.191071,-64.04999999999998,975.0,535.7,22820.5059,-441.9,-9.39,975,535.7,23846.27,23039.4,-441.9,209.1,1.191071,1792.0,3.0,102.0,1792-03-01,2065.36,192692.0,503.0,10.0,g
725937.0,206.6,85890.6938333333,228.7630419503089,1.5702164153308857,976,536.25,23899.51,23086.1,-444.0,208.8,1.164466,-64.34999999999997,976.0,536.25,22869.25,-444.0,-9.73,976,536.25,23899.51,23086.1,-444.0,208.8,1.164466,1792.0,4.0,119.0,1792-04-01,2068.02,193279.0,493.0,10.0,b
726322.0,208.1,86498.32453333335,223.37741662402166,0.7248273484194657,977,536.8,23953.99,23132.66667,-442.9,209.0,1.180413,-64.14999999999998,977.0,536.8,22918.4688,-442.9,-9.55,977,536.8,23953.99,23132.66667,-442.9,209.0,1.180413,1792.0,5.0,104.6,1792-05-01,2070.77,193915.0,472.0,14.4,g
