,year,CO2
1341,185237.42790456433,216.35607099106625
1342,185375.45954356846,217.7693173943888
1343,185513.49118257262,219.18256379771168
1344,185651.52282157677,220.59581020103454
1345,185789.55446058093,222.0090566043574
1346,185927.58609958508,223.42230300768026
1347,186065.6177385892,224.83554941100283
1348,186203.64937759336,226.2487958143257
1349,186341.68101659752,227.66204221764855
1350,186479.71265560167,229.07528862097143
1351,186617.74429460583,230.4885350242943
1352,186755.77593360996,231.3033798696728
1353,186893.8075726141,231.31131728422164
1354,187031.83921161827,231.31925469877046
1355,187169.87085062242,231.32719211331928
1356,187307.90248962658,231.33512952786813
1357,187445.9341286307,231.34306694241695
1358,187583.96576763486,231.35100435696577
1359,187721.997406639,231.35894177151462
1360,187860.02904564317,231.36687918606344
1361,187998.06068464732,231.37481660061226
1362,188136.09232365145,231.3827540151611
1363,188274.1239626556,231.39069142970993
1364,188412.15560165976,231.39862884425875
1365,188550.18724066392,229.4195650447352
1366,188688.21887966807,227.0255788057569
1367,188826.2505186722,224.6315925667791
1368,188964.28215767635,222.23760632780076
1369,189102.3137966805,220.2525691752624
1370,189240.34543568466,220.00376606420477
1371,189378.37707468882,219.75496295314713
1372,189516.40871369294,219.50615984208952
1373,189654.4403526971,219.25735673103188
1374,189792.47199170126,219.00855361997424
1375,189930.5036307054,218.7597505089166
1376,190068.53526970954,218.51094739785898
1377,190206.5669087137,218.26214428680134
1378,190344.59854771785,218.0133411757437
1379,190482.630186722,218.43407216072598
1380,190620.66182572616,218.89273867031756
1381,190758.69346473028,219.35140517990908
1382,190896.72510373444,219.8100716895007
1383,191034.7567427386,220.26873819909227
1384,191172.78838174275,220.72740470868388
1385,191310.8200207469,221.1860712182755
1386,191448.85165975103,221.64473772786698
1387,191586.8832987552,222.1034042374586
1388,191724.91493775934,222.5620707470502
1389,191862.9465767635,223.0207372566418
1390,192000.97821576765,223.47940376623342
1391,192139.00985477178,223.9380702758249
1392,192277.04149377593,224.39673678541652
1393,192415.0731327801,224.8554032950081
1394,192553.10477178424,225.3140698045997
1395,192691.1364107884,225.77273631419132
1396,192829.16804979253,226.23140282378282
1397,192967.19968879668,225.84886518882936
1398,193105.23132780084,224.27757682888713
1399,193243.262966805,222.70628846894493
1400,193381.29460580915,221.1350001090027
1401,193519.32624481327,220.15969268672197
1402,193657.35788381743,220.73482451590596
1403,193795.38952282158,221.30995634508994
1404,193933.42116182574,221.8850881742739
1405,194071.4528008299,222.4602200034579
1406,194209.48443983402,223.03535183264177
1407,194347.51607883818,223.61048366182573
1408,194485.54771784233,224.1856154910097
1409,194623.5793568465,224.7607473201937
1410,194761.61099585064,225.3358791493777
1411,194899.64263485477,225.91101097856154
1412,195037.67427385892,226.8664317882806
1413,195175.70591286308,229.980560229228
1414,195313.73755186723,233.0946886701754
1415,195451.7691908714,236.2088171111228
1416,195589.80082987552,239.32294555206954
1417,195727.83246887967,241.35171038820462
1418,195865.86410788383,241.73361610876947
1419,196003.89574688798,242.11552182933434
1420,196141.92738589214,242.4974275498992
1421,196279.95902489626,242.90002144885034
1422,196417.99066390042,243.31021214120068
1423,196556.02230290457,243.720402833551
1424,196694.05394190873,244.13059352590133
1425,196832.08558091288,244.54078421825167
1426,196970.117219917,244.95097491060193
1427,197108.14885892117,245.36116560295227
1428,197246.18049792532,245.7713562953026
1429,197384.21213692948,246.18154698765295
1430,197522.24377593363,246.59173768000326
1431,197660.27541493776,247.00192837235352
1432,197798.3070539419,247.41211906470386
1433,197936.33869294607,247.8223097570542
1434,198074.37033195022,248.23250044940454
1435,198212.40197095438,248.64269114175488
1436,198350.4336099585,249.0528818341051
1437,198488.46524896266,249.46307252645545
1438,198626.49688796682,249.8732632188058
1439,198764.52852697097,250.28345391115613
1440,198902.56016597513,250.69364460350647
1441,199040.59180497925,250.04441511759495
1442,199178.6234439834,248.3226674006298
1443,199316.65508298756,246.60091968366464
1444,199454.68672199172,244.8791719666995
1445,199592.71836099584,243.1574242497347
1446,199730.75,241.43567653276955
1447,199868.78163900416,239.7139288158044
1448,200006.8132780083,239.70635571330973
1449,200144.84491701247,240.64874039727385
1450,200282.8765560166,241.59112508123778
1451,200420.90819502075,242.53350976520187
1452,200558.9398340249,243.475894449166
1453,200696.97147302906,244.4182791331301
1454,200835.0031120332,245.36066381709423
1455,200973.03475103734,246.30304850105813
1456,201111.0663900415,247.24543318502225
1457,201249.09802904565,247.37958904564314
1458,201387.1296680498,247.0262280497925
1459,201525.16130705396,246.67286705394187
1460,201663.1929460581,246.3195060580913
1461,201801.22458506224,245.96614506224066
1462,201939.2562240664,245.61278406639002
1463,202077.28786307055,245.25942307053938
1464,202215.3195020747,244.90606207468875
1465,202353.35114107883,244.5527010788382
1466,202491.382780083,242.27465346846557
1467,202629.41441908714,238.531930068136
1468,202767.4460580913,234.7892066678064
1469,202905.47769709546,231.92131672489535
1470,203043.50933609958,232.01479187546246
1471,203181.54097510374,232.1082670260296
1472,203319.5726141079,232.18218959463766
1473,203457.60425311205,231.2265859399935
1474,203595.6358921162,230.27098228534936
1475,203733.66753112033,229.3153786307054
1476,203871.69917012448,228.47588166207416
1477,204009.73080912864,227.98214485070628
1478,204147.7624481328,227.48840803933837
1479,204285.79408713695,226.99467122797049
1480,204423.82572614108,226.5009344166027
1481,204561.85736514523,226.89289213072482
1482,204699.8890041494,227.8926540020166
1483,204837.92064315354,228.89241587330838
1484,204975.9522821577,229.6993492606066
1485,205113.98392116182,230.3074181548979
1486,205252.01556016598,230.91548704918935
1487,205390.04719917013,231.71850209227102
1488,205528.0788381743,233.28598002672499
1489,205666.11047717844,234.85345796117895
1490,205804.14211618257,236.4209358956326
1491,205942.17375518673,237.98841383008656
1492,206080.20539419088,237.49903721473024
1493,206218.23703319504,236.39743747897256
1494,206356.2686721992,234.9052035437925
1495,206494.30031120332,233.41296960861277
1496,206632.33195020747,231.92073567343272
1497,206770.36358921163,230.42850173825266
1498,206908.39522821578,233.33274160085722
1499,207046.42686721994,238.00800679293343
1500,207184.45850622407,240.7584421240116
1501,207322.49014522822,241.3118708653018
1502,207460.52178423238,241.86529960659206
1503,207598.55342323653,242.45178503032244
1504,207736.58506224066,243.0888541334184
1505,207874.6167012448,243.72592323651452
1506,208012.64834024897,244.36299233961063
1507,208150.67997925312,244.2806527080148
1508,208288.71161825728,244.10864907149184
1509,208426.7432572614,244.93834744801939
1510,208564.77489626556,245.76804582454707
1511,208702.80653526972,246.5977442010748
1512,208840.83817427387,248.14595435684677
1513,208978.86981327803,251.59674533195067
1514,209116.90145228215,250.577351472222
1515,209254.9330912863,248.96645591404996
1516,209392.96473029046,247.35556035587788
1517,209530.99636929462,244.99721264212943
1518,209669.02800829877,242.34413698334825
1519,209807.0596473029,239.69106132456764
1520,209945.09128630706,246.30366179494447
1521,210083.1229253112,253.6353126500613
1522,210221.15456431537,255.9733476473215
1523,210359.18620331952,253.04096077925144
1524,210497.21784232365,250.108573911182
1525,210635.2494813278,247.17618704311192
1526,210773.28112033196,244.24380017504188
1527,210911.3127593361,244.1338177251882
1528,211049.34439834027,245.16410172923838
1529,211187.3760373444,246.1943857332883
1530,211325.40767634855,247.22466973733844
1531,211463.4393153527,248.25495374138862
1532,211601.47095435686,249.28523774543876
1533,211739.50259336102,250.3155217494889
1534,211877.53423236514,250.9768817282303
1535,212015.5658713693,249.40029657410358
1536,212153.59751037345,247.8237114199769
1537,212291.6291493776,246.24712626585017
1538,212429.66078838176,244.67054111172345
1539,212567.6924273859,243.09395595759707
1540,212705.72406639004,241.51737080347036
1541,212843.7557053942,241.14633343694294
1542,212981.78734439836,240.87226339559894
1543,213119.8189834025,240.59819335425496
1544,213257.85062240664,240.324123312911
1545,213395.8822614108,241.38845564377752
1546,213533.91390041495,242.58196229682096
1547,213671.9455394191,244.08690433739642
1548,213809.97717842326,245.59662538900437
1549,213948.00881742738,247.10634644061201
1550,214086.04045643154,248.40225245686835
1551,214224.0720954357,249.6227427385893
1552,214362.10373443985,250.84323302031024
1553,214500.135373444,251.62632470427937
1554,214638.16701244813,251.37910385830185
1555,214776.1986514523,251.13188301232427
1556,214914.23029045644,249.91405495808272
1557,215052.2619294606,248.55251838287165
1558,215190.29356846475,247.19098180766062
1559,215328.32520746888,245.82944523244984
1560,215466.35684647303,244.88256405869015
1561,215604.3884854772,244.19952089660774
1562,215742.42012448134,243.51647773452532
1563,215880.4517634855,242.83343457244288
1564,216018.48340248963,242.1503914103606
1565,216156.51504149378,241.4673482482782
1566,216294.54668049794,240.7843050861958
1567,216432.5783195021,239.44113109265544
1568,216570.60995850625,237.62727580658787
1569,216708.64159751037,235.81342052052074
1570,216846.67323651453,233.99956523445317
1571,216984.70487551868,232.18570994838564
1572,217122.73651452284,230.37185466231807
1573,217260.76815352697,228.55799937625093
1574,217398.79979253112,226.74414409018337
1575,217536.83143153528,224.93028880411583
1576,217674.86307053943,223.11643351804827
1577,217812.8947095436,221.30257823198073
1578,217950.9263485477,219.48872294591357
1579,218088.95798755187,217.67486765984603
1580,218226.98962655602,215.86101237377846
1581,218365.02126556018,214.11065235909982
1582,218503.05290456433,214.47629908493863
1583,218641.08454356846,214.84194581077736
1584,218779.11618257262,215.2075925366162
1585,218917.14782157677,215.57323926245502
1586,219055.17946058093,215.93888598829383
1587,219193.21109958508,215.36231433517437
1588,219331.2427385892,214.04354071411584
1589,219469.27437759336,212.72476709305704
1590,219607.30601659752,211.40599347199822
1591,219745.33765560167,210.08721985093942
1592,219883.36929460583,208.7684462298806
1593,220021.40093360996,207.44967260882208
1594,220159.4325726141,207.35320906526283
1595,220297.46421161827,207.69778143869465
1596,220435.49585062242,208.04235381212646
1597,220573.52748962658,208.38692618555828
1598,220711.5591286307,208.73149855899
1599,220849.59076763486,208.52587880989037
1600,220987.622406639,208.18373996805204
1601,221125.65404564317,207.84160112621367
1602,221263.68568464732,207.49946228437534
1603,221401.71732365145,207.15732344253706
1604,221539.7489626556,206.81518460069873
1605,221677.78060165976,206.4730457588604
1606,221815.81224066392,206.13090691702206
1607,221953.84387966807,205.7887680751837
1608,222091.8755186722,205.5364387257945
1609,222229.90715767635,205.39464651064958
1610,222367.9387966805,205.25285429550462
1611,222505.97043568466,205.11106208035966
1612,222644.00207468882,204.9692698652147
1613,222782.03371369294,204.82747765006977
1614,222920.0653526971,204.6856854349248
1615,223058.09699170126,204.54389321977987
1616,223196.1286307054,204.40210100463491
1617,223334.16026970957,204.26030878948995
1618,223472.1919087137,204.11851657434502
1619,223610.22354771785,203.97672435920006
1620,223748.255186722,203.83493214405513
1621,223886.28682572616,203.69313992891017
1622,224024.3184647303,203.5513477137652
1623,224162.35010373444,203.40955549862028
1624,224300.3817427386,203.89500551981433
1625,224438.41338174275,206.51211916454145
1626,224576.4450207469,209.12923280926853
1627,224714.47665975106,211.74634645399564
1628,224852.5082987552,214.3634600987222
1629,224990.53993775934,217.056278669001
1630,225128.5715767635,219.82811077070713
1631,225266.60321576765,222.5999428724133
1632,225404.63485477178,225.3717749741189
1633,225542.66649377593,228.14360707582503
1634,225680.6981327801,230.9154391775312
1635,225818.72977178424,233.68727127923736
1636,225956.7614107884,235.4404471187177
1637,226094.79304979253,235.26833784315147
1638,226232.82468879668,235.09622856758517
1639,226370.85632780084,234.9241192920189
1640,226508.887966805,234.75201001645263
1641,226646.91960580915,234.57990074088636
1642,226784.95124481327,234.172367902726
1643,226922.98288381743,233.56083532485948
1644,227061.01452282158,232.70944606640103
1645,227199.04616182574,231.12457010453755
1646,227337.0778008299,229.5396941426741
1647,227475.10943983402,227.95481818081097
1648,227613.14107883818,226.3699422189475
1649,227751.17271784233,224.78506625708405
1650,227889.2043568465,225.04299600430312
1651,228027.23599585064,225.70507854718886
1652,228165.26763485477,226.3671610900745
1653,228303.29927385892,227.02924363296023
1654,228441.33091286308,227.69132617584597
1655,228579.36255186723,228.3534087187317
1656,228717.3941908714,229.01549126161748
1657,228855.42582987552,229.67757380450308
1658,228993.45746887967,230.33965634738882
1659,229131.48910788383,231.0017388902746
1660,229269.52074688798,231.66382143316034
1661,229407.55238589214,232.32590397604608
1662,229545.58402489626,232.58406009744184
1663,229683.61566390042,232.7913148106613
1664,229821.64730290457,232.99856952388075
1665,229959.67894190873,233.2058242371002
1666,230097.71058091288,233.41307895031966
1667,230235.742219917,233.62033366353907
1668,230373.77385892117,233.8275883767585
1669,230511.80549792532,234.97376138823753
1670,230649.83713692948,236.62413968067852
1671,230787.86877593363,238.27451797311952
1672,230925.90041493776,239.92489626556014
1673,231063.9320539419,241.57527455800113
1674,231201.96369294607,241.73049034780215
1675,231339.99533195022,241.862965394567
1676,231478.02697095438,241.99544044133185
1677,231616.0586099585,242.12791548809668
1678,231754.09024896266,242.26039053486153
1679,231892.12188796682,242.39286558162638
1680,232030.15352697097,242.52534062839123
1681,232168.18516597513,242.65781567515606
1682,232306.21680497925,242.79029072192088
1683,232444.2484439834,242.92276576868574
1684,232582.28008298756,243.0552408154506
1685,232720.31172199172,243.18771586221544
1686,232858.34336099587,243.3201909089803
1687,232996.375,243.45266595574512
1688,233134.40663900416,243.58514100250997
1689,233272.4382780083,243.71761604927482
1690,233410.46991701247,243.85009109603968
1691,233548.50155601662,243.98256614280453
1692,233686.53319502075,244.11504118956935
1693,233824.5648340249,244.2475162363342
1694,233962.59647302906,244.37999128309906
1695,234100.6281120332,244.5124663298639
1696,234238.65975103737,244.64494137662876
1697,234376.6913900415,244.7774164233936
1698,234514.72302904565,244.90989147015844
1699,234652.7546680498,245.0423665169233
1700,234790.78630705396,245.17484156368815
1701,234928.8179460581,246.363716180695
1702,235066.84958506224,247.80024455042152
1703,235204.8812240664,249.236772920148
1704,235342.91286307055,250.67330128987453
1705,235480.9445020747,252.08405966530066
1706,235618.97614107883,249.75450361270737
1707,235757.007780083,247.4249475601136
1708,235895.03941908714,245.0953915075198
1709,236033.0710580913,242.76583545492602
1710,236171.10269709546,241.95260674608505
1711,236309.13433609958,243.2883968009637
1712,236447.16597510374,244.62418685584262
1713,236585.1976141079,245.95997691072154
1714,236723.22925311205,247.29576696560048
1715,236861.2608921162,246.422818149822
1716,236999.29253112033,245.36293235032605
1717,237137.32417012448,244.30304655082986
1718,237275.35580912864,243.24316075133365
1719,237413.3874481328,242.26803172032896
1720,237551.41908713695,241.30613876559616
1721,237689.45072614108,240.34424581086358
1722,237827.48236514523,239.38235285613078
1723,237965.5140041494,240.01861018401596
1724,238103.54564315354,241.31890823260582
1725,238241.5772821577,242.6192062811957
1726,238379.60892116182,243.9195043297853
1727,238517.64056016598,245.21980237837516
1728,238655.67219917013,245.64293283480006
1729,238793.7038381743,245.70360608271397
1730,238931.73547717844,245.7642793306279
1731,239069.76711618257,245.99574867649164
1732,239207.79875518673,246.47171984547148
1733,239345.83039419088,246.94769101445132
1734,239483.86203319504,247.4747076194621
1735,239621.8936721992,248.97747143120088
1736,239759.92531120332,250.48023524293936
1737,239897.95695020747,251.98299905467815
1738,240035.98858921163,253.2471412197122
1739,240174.02022821578,254.2269954472108
1740,240312.05186721994,255.20684967470945
1741,240450.08350622407,256.18670390220785
1742,240588.11514522822,257.1665581297065
1743,240726.14678423238,258.1464123572051
1744,240864.17842323653,259.1262665847038
1745,241002.2100622407,260.1756180946375
1746,241140.2417012448,261.3231495352894
1747,241278.27334024897,262.47068097594155
1748,241416.30497925312,264.4399667273001
1749,241554.33661825728,267.84230665907177
1750,241692.36825726143,271.24464659084344
1751,241830.39989626556,274.64698652261444
1752,241968.43153526972,278.0493264543861
1753,242106.46317427387,279.35208203282787
1754,242244.49481327803,279.84068960452396
1755,242382.52645228218,279.36870832737105
1756,242520.5580912863,276.22729861210473
1757,242658.58973029046,273.08588889683773
1758,242796.62136929462,269.9444791815707
1759,242934.65300829877,266.8030694663038
1760,243072.6846473029,263.6463548065557
1761,243210.71628630706,259.2509338997195
1762,243348.7479253112,254.85551299288323
1763,243486.77956431537,251.97524366661153
1764,243624.81120331952,251.19942180804017
1765,243762.84284232365,250.42359994946898
1766,243900.8744813278,248.6935984653218
1767,244038.90612033196,244.98276825176814
1768,244176.9377593361,241.27193803821447
1769,244314.96939834027,237.56110782466078
1770,244453.0010373444,235.40830457394645
1771,244591.03267634855,233.72629427273526
1772,244729.0643153527,232.0442839715241
1773,244867.09595435686,230.3409783398172
1774,245005.12759336102,227.70952594979
1775,245143.15923236514,225.07807355976334
1776,245281.1908713693,222.4466211697361
1777,245419.22251037345,219.81516877970887
1778,245557.2541493776,219.15607388300234
1779,245695.28578838176,218.86645392616327
1780,245833.3174273859,218.57683396932424
1781,245971.34906639004,218.28721401248518
1782,246109.3807053942,217.9975940556461
1783,246247.41234439836,217.70797409880703
1784,246385.4439834025,217.41835414196794
1785,246523.47562240664,217.12873418512893
1786,246661.5072614108,216.83911422828984
1787,246799.53890041495,216.54949427145078
1788,246937.5705394191,216.2598743146117
1789,247075.60217842326,215.97025435777263
1790,247213.63381742738,215.6806344009336
1791,247351.66545643154,215.39101444409454
1792,247489.6970954357,215.10139448725545
1793,247627.72873443985,214.8117745304164
1794,247765.760373444,214.19876614398936
1795,247903.79201244813,213.38251052997637
1796,248041.8236514523,212.5662549159632
1797,248179.85529045644,211.74999930195006
1798,248317.8869294606,210.93374368793692
1799,248455.91856846475,210.11748807392377
1800,248593.95020746888,209.30123245991078
1801,248731.98184647303,208.48497684589762
1802,248870.0134854772,207.66872123188446
1803,249008.04512448134,206.85246561787133
1804,249146.0767634855,206.03621000385817
1805,249284.10840248963,205.21995438984519
1806,249422.14004149378,204.40369877583203
1807,249560.17168049794,203.58744316181887
1808,249698.2033195021,202.7711875478057
1809,249836.23495850625,201.95493193379258
1810,249974.26659751037,201.1386763197796
1811,250112.29823651453,200.32242070576643
1812,250250.32987551868,202.04337075069492
1813,250388.36151452284,204.2119870974345
1814,250526.393153527,206.3806034441741
1815,250664.42479253112,208.54921979091324
1816,250802.45643153528,210.71783613765285
1817,250940.48807053943,212.88645248439246
1818,251078.5197095436,212.31663023683777
1819,251216.55134854774,209.34388830252243
1820,251354.58298755187,206.37114636820772
1821,251492.61462655602,203.39840443389238
1822,251630.64626556018,200.42566249957707
1823,251768.67790456433,197.45292056526173
1824,251906.7095435685,195.46345417901605
1825,252044.74118257262,195.66852975696503
1826,252182.77282157677,195.87360533491406
1827,252320.80446058093,196.0786809128631
1828,252458.83609958508,196.28375649081212
1829,252596.8677385892,196.4888320687611
1830,252734.89937759336,196.69390764671013
1831,252872.93101659752,196.5058970773949
1832,253010.96265560167,196.30585122376567
1833,253148.99429460583,196.10580537013647
1834,253287.02593360996,195.90575951650732
1835,253425.0575726141,195.7057136628781
1836,253563.08921161827,195.5056678092489
1837,253701.12085062242,195.52590497435054
1838,253839.15248962658,195.79277602720498
1839,253977.1841286307,196.05964708005936
1840,254115.21576763486,196.3265181329138
1841,254253.247406639,196.59338918576825
1842,254391.27904564317,196.86026023862266
1843,254529.31068464732,197.1271312914771
1844,254667.34232365145,197.39400234433148
1845,254805.3739626556,197.66087339718592
1846,254943.40560165976,197.92774445004036
1847,255081.43724066392,198.19461550289478
1848,255219.46887966807,198.46148655574922
1849,255357.5005186722,198.7283576086036
1850,255495.53215767635,198.99522866145804
1851,255633.5637966805,199.48475340366642
1852,255771.59543568466,199.97833139763935
1853,255909.62707468882,200.47190939161231
1854,256047.65871369294,200.96548738558513
1855,256185.6903526971,201.45906537955807
1856,256323.72199170126,201.93908493372015
1857,256461.7536307054,202.30554061249225
1858,256599.78526970957,202.67199629126435
1859,256737.8169087137,203.03845197003636
1860,256875.84854771785,203.40490764880843
1861,257013.880186722,203.77136332758053
1862,257151.91182572616,203.99667445062613
1863,257289.9434647303,203.9878319369167
1864,257427.97510373444,203.97898942320728
1865,257566.0067427386,203.97014690949786
1866,257704.03838174275,203.96130439578843
1867,257842.0700207469,203.952461882079
1868,257980.10165975106,203.94361936836958
1869,258118.1332987552,203.93477685466016
1870,258256.16493775934,203.92593434095073
1871,258394.1965767635,203.91709182724128
1872,258532.22821576765,203.90824931353185
1873,258670.2598547718,203.93119454621709
1874,258808.29149377593,204.39619474853595
1875,258946.3231327801,204.86119495085492
1876,259084.35477178424,205.32619515317387
1877,259222.3864107884,205.79119535549285
1878,259360.41804979256,206.2561955578118
1879,259498.44968879668,206.72119576013066
1880,259636.48132780084,207.18619596244963
1881,259774.512966805,207.65119616476858
1882,259912.54460580915,208.11619636708755
1883,260050.5762448133,208.5811965694065
1884,260188.60788381743,209.04619677172536
1885,260326.63952282158,209.51119697404434
1886,260464.67116182574,208.82643422536344
1887,260602.7028008299,207.87026478998828
1888,260740.73443983402,206.91409535461335
1889,260878.76607883818,205.9579259192382
1890,261016.79771784233,205.97427950433286
1891,261154.8293568465,206.3498758009428
1892,261292.86099585064,206.72547209755277
1893,261430.89263485477,207.10106839416264
1894,261568.92427385892,207.47666469077257
1895,261706.95591286308,207.85226098738252
1896,261844.98755186723,208.22785728399248
1897,261983.0191908714,208.60345358060243
1898,262121.05082987552,209.0976011101318
1899,262259.08246887964,210.03647980025534
1900,262397.1141078838,210.97535849037925
1901,262535.14574688795,211.91423718050277
1902,262673.17738589214,212.8531158706267
1903,262811.20902489626,213.79199456075023
1904,262949.24066390045,214.7645021929424
1905,263087.2723029046,215.9446333687218
1906,263225.3039419087,217.12476454450123
1907,263363.3355809129,218.30489572028114
1908,263501.367219917,219.48502689606056
1909,263639.3988589212,220.6651580718405
1910,263777.4304979253,221.84528924761992
1911,263915.46213692945,223.0254204233993
1912,264053.49377593363,224.20555159917924
1913,264191.52541493776,225.38568277495867
1914,264329.55705394194,226.56581395073857
1915,264467.58869294607,227.745945126518
1916,264605.6203319502,225.71827503409486
1917,264743.6519709544,222.31574686983086
1918,264881.6836099585,218.9132187055683
1919,265019.7152489627,215.5106905413043
1920,265157.7468879668,212.10816237704177
1921,265295.77852697094,208.70563421277922
1922,265433.8101659751,205.30310604851525
1923,265571.84180497925,201.9005778842527
1924,265709.87344398344,200.89718668499935
1925,265847.90508298756,203.3173550954729
1926,265985.9367219917,205.7375235059464
1927,266123.9683609959,208.15769191642096
1928,266262.0,210.5778603268945
1929,266400.0316390042,210.17425833593526
1930,266538.0632780083,207.32952025610112
1931,266676.09491701244,204.48478217626698
1932,266814.1265560166,201.64004409643164
1933,266952.15819502075,198.7953060165975
1934,267090.18983402493,195.95056793676216
1935,267228.22147302906,193.105829856928
1936,267366.2531120332,190.26109177709387
1937,267504.28475103737,188.57357628341535
1938,267642.3163900415,188.2934038091174
1939,267780.3480290457,188.01323133481932
1940,267918.3796680498,187.73305886052137
1941,268056.41130705393,187.4528863862234
1942,268194.4429460581,187.2967118421447
1943,268332.47458506224,188.28974521627512
1944,268470.5062240664,189.28277859040594
1945,268608.53786307055,190.27581196453633
1946,268746.5695020747,191.26884533866675
1947,268884.60114107886,192.26187871279757
1948,269022.632780083,193.25491208692796
1949,269160.6644190872,194.22870442677996
1950,269298.6960580913,194.82322272211607
1951,269436.7276970954,195.41774101745222
1952,269574.7593360996,196.0122593127886
1953,269712.79097510374,196.6067776081247
1954,269850.8226141079,197.2012959034611
1955,269988.85425311205,197.79581419879722
1956,270126.8858921162,198.39033249413333
1957,270264.91753112036,198.21476093926785
1958,270402.9491701245,196.3325113164843
1959,270540.98080912867,194.45026169369999
1960,270679.0124481328,192.56801207091644
1961,270817.0440871369,190.6857624481329
1962,270955.0757261411,188.80351282534855
1963,271093.10736514523,186.921263202565
1964,271231.1390041494,185.0390135797807
1965,271369.17064315354,185.31144328528453
1966,271507.20228215767,186.05720664293716
1967,271645.23392116185,186.8029700005901
1968,271783.265560166,187.5487333582427
1969,271921.29719917016,188.29449671589566
1970,272059.3288381743,189.0402600735483
1971,272197.3604771784,189.78602343120093
1972,272335.3921161826,190.48545786450362
1973,272473.4237551867,190.9690521953489
1974,272611.4553941909,191.4526465261944
1975,272749.48703319504,191.93624085703968
1976,272887.51867219916,192.41983518788496
1977,273025.55031120335,192.90342951873046
1978,273163.5819502075,193.38702384957574
1979,273301.61358921166,193.87061818042122
1980,273439.6452282158,193.92564692941954
1981,273577.6768672199,193.952952891636
1982,273715.7085062241,193.98025885385243
1983,273853.7401452282,194.00756481606888
1984,273991.77178423235,194.03487077828532
1985,274129.80342323653,194.06217674050177
1986,274267.83506224066,194.08948270271821
1987,274405.86670124484,194.45464219179087
1988,274543.89834024897,195.03145079015604
1989,274681.9299792531,195.6082593885212
1990,274819.9616182573,196.1850679868866
1991,274957.9932572614,196.76187658525174
1992,275096.0248962656,197.33868518361714
1993,275234.0565352697,197.9154937819823
1994,275372.08817427384,198.28231710427872
1995,275510.119813278,197.54690263417444
1996,275648.15145228215,196.8114881640705
1997,275786.18309128634,196.07607369396624
1998,275924.21473029046,195.34065922386227
1999,276062.2463692946,194.60524475375834
2000,276200.2780082988,193.86983028365407
2001,276338.3096473029,193.30704041132955
2002,276476.3412863071,194.50731553310507
2003,276614.3729253112,195.70759065488008
2004,276752.40456431534,196.9078657766551
2005,276890.4362033195,198.1081408984306
2006,277028.46784232365,199.3084160202056
2007,277166.49948132783,200.50869114198113
2008,277304.53112033196,201.70896626375614
2009,277442.5627593361,202.3896808356653
2010,277580.59439834027,202.71068464730294
2011,277718.6260373444,203.03168845894044
2012,277856.6576763486,203.35269227057807
2013,277994.6893153527,203.6736960822156
2014,278132.72095435683,203.9946998938531
2015,278270.752593361,204.31570370549073
2016,278408.78423236514,204.89391495914785
2017,278546.8158713693,205.81886924113465
2018,278684.84751037345,206.74382352312108
2019,278822.8791493776,207.66877780510748
2020,278960.91078838176,208.59373208709428
2021,279098.9424273859,209.5186863690807
2022,279236.9740663901,210.4436406510675
2023,279375.0057053942,211.24923554604328
2024,279513.0373443983,211.8746686837859
2025,279651.0689834025,212.50010182152877
2026,279789.10062240664,213.1255349592714
2027,279927.1322614108,213.75096809701427
2028,280065.16390041495,214.37640123475688
2029,280203.1955394191,215.0018343724995
2030,280341.22717842326,215.70746024093714
2031,280479.2588174274,216.48614779475488
2032,280617.29045643157,217.264835348573
2033,280755.3220954357,218.04352290239075
2034,280893.3537344398,218.82221045620852
2035,281031.385373444,219.6008980100266
2036,281169.41701244813,220.3795855638444
2037,281307.4486514523,221.1582731176625
2038,281445.48029045644,221.93696067148025
2039,281583.51192946057,222.71564822529803
2040,281721.54356846475,223.4943357791161
2041,281859.5752074689,224.0808443891285
2042,281997.60684647306,224.59837791474854
2043,282135.6384854772,225.11591144036834
2044,282273.6701244813,225.63344496598816
2045,282411.7017634855,226.15097849160819
2046,282549.7334024896,226.668512017228
2047,282687.7650414938,227.18604554284803
2048,282825.79668049794,227.70357906846783
2049,282963.82831950206,228.22111259408766
2050,283101.85995850625,228.73864611970768
2051,283239.8915975104,229.2561796453275
2052,283377.92323651456,229.77371317094753
2053,283515.9548755187,230.29124669656736
2054,283653.9865145228,230.80878022218715
2055,283792.018153527,231.28547968235796
2056,283930.0497925311,230.9998969809701
2057,284068.0814315353,230.71431427958214
2058,284206.11307053943,230.4287315781943
2059,284344.14470954356,230.14314887680644
2060,284482.17634854774,229.85756617541847
2061,284620.20798755187,229.57198347403062
2062,284758.23962655605,229.28640077264265
2063,284896.2712655602,229.0008180712548
2064,285034.3029045643,228.71523536986695
2065,285172.3345435685,228.42965266847898
2066,285310.3661825726,228.14406996709113
2067,285448.3978215768,227.85369449930096
2068,285586.4294605809,227.55843965651138
2069,285724.46109958505,227.2631848137218
2070,285862.49273858924,226.96792997093212
2071,286000.52437759336,226.67267512814254
2072,286138.55601659755,226.45812784470016
2073,286276.5876556017,227.21821396256428
2074,286414.6192946058,227.97830008042843
2075,286552.65093361,228.73838619829286
2076,286690.6825726141,229.498472316157
2077,286828.7142116183,230.25855843402147
2078,286966.7458506224,231.0186445518856
2079,287104.77748962655,231.2629930485527
