Gasage (yr BP),CO2 (ppmv)
325831.1,-0.4000000000000057
325969.1,-0.5
326107.8,-0.30000000000001137
326244.5,0.0
326378.2,-0.09999999999999432
326512.6,0.19999999999998863
326642.8,0.5999999999999943
326768.5,0.5
326894.7,1.0999999999999943
327015.8,0.4000000000000057
327144.1,0.4000000000000057
327273.1,0.19999999999998863
327404.0,0.4000000000000057
327533.1,0.799999999999983
327658.1,0.29999999999998295
327787.6,0.29999999999998295
327917.9,0.5999999999999943
328045.7,0.29999999999998295
328175.9,0.5999999999999943
328302.5,1.0999999999999943
328424.2,1.4000000000000057
328543.1,0.5999999999999943
328669.0,0.9000000000000057
328793.0,0.5999999999999943
328920.8,0.6999999999999886
329048.2,0.5
329177.1,1.299999999999983
329297.2,1.1999999999999886
329417.7,1.0
329541.2,0.9000000000000057
329666.3,0.29999999999998295
329798.4,0.09999999999999432
329932.9,0.6999999999999886
330061.5,0.0
330196.8,0.4000000000000057
330328.4,0.6999999999999886
330456.6,0.4000000000000057
330587.5,0.799999999999983
330714.5,0.799999999999983
330841.1,0.9000000000000057
330966.6,1.0
331092.7,0.09999999999999432
331227.5,0.6999999999999886
331356.4,0.29999999999998295
331489.3,0.4000000000000057
331622.4,-0.30000000000001137
331764.4,-0.09999999999999432
331903.7,-0.09999999999999432
332042.6,0.29999999999998295
332177.7,0.29999999999998295
332311.7,1.4000000000000057
332434.2,1.5
332555.5,0.799999999999983
332682.2,2.0999999999999943
332796.1,1.6999999999999886
332912.3,2.5
333022.2,2.5999999999999943
333130.4,3.0
333234.5,3.5
333334.9,2.799999999999983
333441.1,2.799999999999983
333547.0,3.5
333647.8,3.5
333747.3,3.799999999999983
333844.4,4.099999999999994
333939.6,3.6999999999999886
334037.8,3.1999999999999886
334140.5,3.299999999999983
334242.8,3.1999999999999886
334346.4,3.0999999999999943
334449.2,4.199999999999989
334544.8,4.199999999999989
334639.5,3.5
334739.4,3.5
334840.6,2.9000000000000057
334946.4,3.4000000000000057
335049.5,3.4000000000000057
335152.6,2.5999999999999943
335263.0,1.9000000000000057
335380.9,2.4000000000000057
335494.6,2.0
335611.7,2.1999999999999886
335727.9,1.1999999999999886
335855.0,1.6999999999999886
335977.8,0.5999999999999943
336113.3,0.4000000000000057
336251.7,0.29999999999998295
336392.2,-0.20000000000001705
336538.7,-0.20000000000001705
336687.2,-1.0
336846.2,-1.3000000000000114
337009.8,-1.200000000000017
337173.3,-1.5
337341.6,-1.8000000000000114
337515.2,-2.0
337692.6,-2.0
337870.2,-2.0999999999999943
338050.4,-2.5
338237.5,-3.0
338433.5,-3.0999999999999943
338632.7,-3.5999999999999943
338841.5,-4.099999999999994
339060.1,-4.700000000000017
339291.3,-4.5
339519.8,-4.900000000000006
339758.1,-5.200000000000017
340003.0,-5.700000000000017
340259.4,-5.800000000000011
340519.3,-6.200000000000017
340790.8,-6.599999999999994
341072.3,-7.200000000000017
341372.5,-8.099999999999994
341699.0,-8.400000000000006
342036.3,-7.900000000000006
342358.9,-8.200000000000017
342690.5,-8.700000000000017
343039.5,-7.599999999999994
343354.6,-8.5
343694.8,-7.300000000000011
344002.6,-8.0
344329.2,-7.599999999999994
344645.4,-8.0
344974.1,-7.800000000000011
345297.2,-7.5
345612.2,-7.700000000000017
345931.4,-7.300000000000011
346239.6,-7.400000000000006
346552.7,-7.900000000000006
346879.3,-7.0
347180.5,-7.5
347495.2,-7.5
347810.4,-6.400000000000006
348097.9,-7.099999999999994
348403.8,-7.700000000000017
348728.5,-7.599999999999994
349049.3,-7.0
349351.4,-5.400000000000006
349613.9,-6.700000000000017
349908.1,-6.200000000000017
350190.2,-6.300000000000011
350473.8,-6.400000000000006
350761.0,-7.099999999999994
351068.0,-6.599999999999994
351362.4,-6.800000000000011
351663.0,-6.900000000000006
351965.7,-6.900000000000006
352268.3,-6.700000000000017
352567.2,-6.800000000000011
352870.1,-6.800000000000011
353171.6,-6.800000000000011
353475.1,-6.700000000000017
353774.2,-6.400000000000006
354065.4,-6.5
354359.9,-6.300000000000011
354650.8,-7.200000000000017
354968.9,-7.700000000000017
355303.1,-7.900000000000006
355644.1,-8.0
355989.8,-7.900000000000006
356331.6,-7.800000000000011
356672.6,-7.5
357003.4,-7.599999999999994
357336.1,-7.800000000000011
357676.5,-7.700000000000017
358015.3,-7.900000000000006
358362.3,-7.900000000000006
358708.5,-8.200000000000017
359064.3,-7.700000000000017
359404.8,-7.700000000000017
359747.3,-7.700000000000017
360090.3,-7.099999999999994
360417.0,-7.599999999999994
360758.9,-7.099999999999994
361086.4,-7.700000000000017
361434.0,-6.700000000000017
361752.2,-7.5
362094.3,-6.800000000000011
362416.9,-6.5
362728.9,-7.0
363056.6,-7.300000000000011
363393.2,-6.099999999999994
363697.2,-6.200000000000017
364004.2,-6.200000000000017
364311.0,-6.599999999999994
364631.1,-6.300000000000011
364942.1,-6.5
365262.1,-7.300000000000011
365607.6,-7.300000000000011
365952.1,-6.400000000000006
366272.1,-6.400000000000006
366589.4,-6.700000000000017
366916.5,-6.599999999999994
367243.9,-6.5
367569.6,-6.900000000000006
367906.4,-6.599999999999994
368234.3,-6.300000000000011
368555.2,-6.200000000000017
368872.5,-6.400000000000006
369195.0,-6.5
369523.3,-7.400000000000006
369881.3,-6.900000000000006
370224.8,-6.5
370555.0,-6.5
370884.4,-5.900000000000006
371196.6,-6.200000000000017
371516.8,-6.200000000000017
371837.7,-5.300000000000011
372134.1,-5.599999999999994
372439.4,-5.599999999999994
372744.4,-5.5
373047.8,-5.599999999999994
373352.8,-5.200000000000017
373648.8,-4.800000000000011
373933.8,-4.099999999999994
374200.1,-4.5
374477.3,-5.0
374769.0,-5.300000000000011
375068.6,-5.599999999999994
375378.2,-6.0
375701.4,-7.099999999999994
376058.3,-6.900000000000006
376412.1,-6.800000000000011
376762.2,-6.599999999999994
377105.8,-6.400000000000006
377444.0,-6.400000000000006
377781.2,-6.200000000000017
378111.8,-5.599999999999994
378426.7,-5.900000000000006
378747.6,-5.5
379059.8,-5.700000000000017
379376.7,-5.200000000000017
379678.8,-6.099999999999994
380007.0,-5.599999999999994
380321.2,-5.200000000000017
380622.9,-5.0
380921.1,-5.0
381218.0,-4.700000000000017
381506.0,-4.099999999999994
381780.8,-4.200000000000017
382057.2,-4.5
382341.3,-4.300000000000011
382619.4,-4.200000000000017
382894.3,-3.700000000000017
383157.7,-3.8000000000000114
383424.2,-3.9000000000000057
383692.8,-3.8000000000000114
383959.8,-4.800000000000011
384251.7,-4.5
384538.0,-4.400000000000006
384820.7,-5.200000000000017
385127.3,-5.099999999999994
385430.7,-5.400000000000006
385741.9,-4.900000000000006
386041.9,-4.700000000000017
386334.7,-4.5
386622.1,-3.700000000000017
386888.8,-4.200000000000017
387168.5,-4.300000000000011
387449.8,-3.700000000000017
387716.3,-3.5
387976.7,-3.4000000000000057
388235.1,-2.700000000000017
388476.9,-3.3000000000000114
388733.3,-3.9000000000000057
389004.9,-4.200000000000017
389284.5,-4.800000000000011
389581.6,-4.800000000000011
389880.9,-5.5
390199.1,-5.400000000000006
390515.6,-6.200000000000017
390858.7,-6.099999999999994
391196.2,-5.400000000000006
391514.6,-5.599999999999994
391838.4,-5.0
392144.5,-4.400000000000006
392432.8,-4.5
392723.0,-4.700000000000017
393020.6,-4.5
393311.8,-4.5
393602.0,-4.099999999999994
393883.2,-3.9000000000000057
394158.5,-3.5999999999999943
394425.5,-3.3000000000000114
394684.2,-3.3000000000000114
394942.7,-2.8000000000000114
395189.5,-2.5999999999999943
395432.5,-2.4000000000000057
395670.5,-2.5
395909.9,-2.0999999999999943
396141.2,-2.4000000000000057
396378.8,-2.200000000000017
396611.8,-1.200000000000017
396825.5,-1.0999999999999943
397036.4,-1.9000000000000057
397261.7,-1.5
397480.1,-1.4000000000000057
397696.4,-1.0999999999999943
397907.7,-1.0999999999999943
398118.3,-0.5999999999999943
398319.3,-0.700000000000017
398520.9,-0.5
398719.2,-0.5
398918.0,0.0
399107.3,-0.5
399304.8,-0.5
399504.1,-1.200000000000017
399716.3,-0.9000000000000057
399922.2,0.09999999999999432
400109.0,0.0
400297.2,0.29999999999998295
400481.3,-0.4000000000000057
400677.9,-0.09999999999999432
400868.0,0.0
401057.7,0.09999999999999432
401244.4,0.29999999999998295
401427.6,0.799999999999983
401602.4,1.1999999999999886
401771.0,0.799999999999983
401946.8,0.4000000000000057
402127.6,0.5999999999999943
402305.3,1.4000000000000057
402471.4,1.1999999999999886
402639.0,1.1999999999999886
402806.7,1.1999999999999886
402975.2,1.1999999999999886
403142.9,1.799999999999983
403303.2,1.0999999999999943
403472.1,1.4000000000000057
403636.8,1.6999999999999886
403796.3,1.799999999999983
403954.1,2.1999999999999886
404107.1,1.6999999999999886
404266.0,1.9000000000000057
404423.4,1.5999999999999943
404584.6,1.799999999999983
404743.2,1.6999999999999886
404904.3,1.299999999999983
405070.9,2.0
405226.7,1.6999999999999886
405387.2,1.5
405551.0,1.4000000000000057
405716.3,1.9000000000000057
405875.4,1.5999999999999943
406038.6,2.0999999999999943
406195.0,2.0999999999999943
406349.7,2.299999999999983
406502.3,2.4000000000000057
406654.8,1.9000000000000057
406813.8,1.5
406979.5,2.0999999999999943
407135.9,1.799999999999983
407296.1,2.6999999999999886
407445.3,2.5999999999999943
407596.0,1.6999999999999886
407756.8,2.799999999999983
407906.1,1.799999999999983
408066.9,2.1999999999999886
408223.5,2.4000000000000057
408376.5,1.9000000000000057
408537.4,1.799999999999983
408701.0,1.5999999999999943
408867.5,1.9000000000000057
409029.4,2.299999999999983
409184.7,2.299999999999983
409340.4,1.799999999999983
409503.4,2.1999999999999886
409661.9,2.0
409822.1,1.799999999999983
409987.0,1.4000000000000057
410156.7,1.799999999999983
410322.0,1.5
410491.8,1.4000000000000057
410662.6,1.5999999999999943
410831.9,1.1999999999999886
411006.4,1.299999999999983
411179.9,1.299999999999983
411352.7,1.6999999999999886
411521.0,1.299999999999983
411696.5,0.5
411884.5,0.4000000000000057
412074.5,0.5999999999999943
412262.4,0.5
412451.4,0.29999999999998295
412643.3,1.1999999999999886
412821.9,0.5999999999999943
